"","ID","name","address","city","state","zip","county","beneficiaries","totaldays","total_medicare_payment","total_medicare_standard_payment","total_charge","percent_home_health","physician_services","home_health_pday","snf_pday","social_service_pday","total_live_discharges","benefls7days","benefgr60days","benefgr180days","home_health_pday_wkppd","snf_pday_wkppd","social_service_pday_wkppd","age","male","female","white","advantage","medicaid","cancer","dementia","stroke","heart","resp","otherdx","site_home","site_alf","site_nonsnf","site_snf","site_inpthospital","site_inpthospice","rated6_","rated7_8","rated9_10","recommend_not","communicated_always","helped_always","respect_always","emotionalsupport_not","emotionalsupport","communicated_not","helped_not","respect_not","communicated_usually","helped_usually","respect_usually","pain_always","pain_not","pain_usually","training_definitely","training_not","training_somewhat","recommend_definitely","recommend_probably","region","regionne","regionmw","regionsouth","regionwest","expansionstate","medicare_payment_pbene","medicare_standard_payment_pbene","charge_pbene","medicare_payment_pbeneday","medicare_standard_payment_pbeneday","charge_pbeneday","medicare_return_rate","discharges_pbeneday","benefgr180days_pct","benefgr60days_pct","benefls7days_pct","calcavglos","totaldx","cancer_pct","stroke_pct","dementia_pct","heart_pct","resp_pct","otherdx_pct","male_pct","female_pct","advantage_pct","medicaid_pct","hourssetting","home_health_pct","snf_pct","social_services_pct","majoritysetting","site_home_pct","site_alf_pct","site_nonsnf_pct","site_snf_pct","site_inpthospital_pct","site_inpthospice_pct"
"650",141655,"RESIDENTIAL HOSPICE LLC","1431 OPUS PLACE SUITE 310","DOWNERS GROVE","IL",60515,"IL - Hinsdale",765,22782,4494610.64,4372587.78,5967377,0.9483,0,0.1189,0.2895,0.0625,60,389,103,30,0.0989,0.5115,0.0822,83.08,335,430,647,159,121,245,77,68,110,118,147,323,12,31,75,320,NA,8,20,72,9,74,70,87,15,85,9,14,3,17,16,10,69,14,17,71,8,21,72,19,"mw",0,1,0,0,1,5875.30802614379,5715.80101960784,7800.49281045752,197.287799139672,191.931690808533,261.933851286103,0.753197031124395,2.63365815117198,0.0392156862745098,0.134640522875817,0.508496732026144,29.7803921568627,765,0.320261437908497,0.0888888888888889,0.100653594771242,0.143790849673203,0.154248366013072,0.192156862745098,0.437908496732026,0.562091503267974,0.207843137254902,0.158169934640523,0.4709,0.252495221915481,0.614780208112126,0.132724569972393,NA,0.422222222222222,0.0156862745098039,0.0405228758169935,0.0980392156862745,0.418300653594771,NA
"651",141658,"HSHS HOSPICE SOUTHERN ILLINOIS","701 WEST TEMPLE AVE SUITE B","EFFINGHAM","IL",62401,"IL - Springfield",269,6219,1084670.09,1187996.3,3116230.36,0.9799,NA,0.1513,0.6248,0.0755,13,124,29,NA,0.148,1.2806,0.1435,80.78,119,150,259,36,55,106,NA,NA,53,26,56,168,14,12,37,38,0,7,15,78,6,79,77,89,11,89,7,11,2,14,12,9,76,10,14,76,11,13,84,10,"mw",0,1,0,0,1,4032.23081784387,4416.34312267658,11584.4994795539,174.412299405049,191.026901431098,501.082225438173,0.348071215762111,2.09036822640296,NA,0.107806691449814,0.460966542750929,23.1189591078067,NA,0.394052044609665,NA,NA,0.197026022304833,0.0966542750929368,0.20817843866171,0.442379182156134,0.557620817843866,0.133828996282528,0.204460966542751,0.8516,0.177665570690465,0.733677782996712,0.0886566463128229,269,0.62453531598513,0.0520446096654275,0.0446096654275093,0.137546468401487,0.141263940520446,0
"652",141663,"BEACON OF HOPE HOSPICE OF ILLINOIS","102 E MAIN ST A","GALESBURG","IL",61401,"IL - Peoria",138,14888,2091386.52,2326271.67,3205922.41,0.9989,0,0,0.136,0.0241,24,17,71,32,6e-04,0.5152,0.0973,80.21,63,75,131,27,35,22,27,NA,31,35,NA,137,0,0,NA,0,0,3,21,76,3,77,74,85,7,93,6,6,2,17,20,13,71,9,20,84,9,7,74,23,"mw",0,1,0,0,1,15154.9747826087,16857.0410869565,23231.3218115942,140.474645351961,156.251455534659,215.336002821064,0.652350946946342,1.6120365394949,0.231884057971014,0.514492753623188,0.123188405797101,107.884057971014,NA,0.159420289855072,NA,0.195652173913043,0.22463768115942,0.253623188405797,NA,0.456521739130435,0.543478260869565,0.195652173913043,0.253623188405797,0.1601,0,0.84946908182386,0.15053091817614,NA,0.992753623188406,0,0,NA,0,0
"653",151500,"HOSPICE OF THE CALUMET AREA INC","600 SUPERIOR AVE","MUNSTER","IN",46321,"IN - Munster",699,18284,3364200.19,3491489.4,5718627.91,0.9546,0,0.1657,0.3244,0.0415,20,355,71,22,0.2028,0.6596,0.0814,82.11,301,398,600,109,66,303,40,40,103,63,150,374,12,NA,50,NA,183,2,10,88,2,87,85,93,8,92,5,6,2,8,9,5,81,9,10,84,6,10,92,6,"mw",0,1,0,0,1,4812.87580829757,4994.97768240343,8181.15580829757,183.996947604463,190.958728943338,312.766785714286,0.588288002462465,1.09385254867644,0.0314735336194564,0.101573676680973,0.507868383404864,26.1573676680973,699,0.433476394849785,0.0572246065808298,0.0572246065808298,0.147353361945637,0.0901287553648069,0.214592274678112,0.430615164520744,0.569384835479256,0.155937052932761,0.0944206008583691,0.5316,0.311700526711813,0.610233258088789,0.078066215199398,NA,0.535050071530758,0.0171673819742489,NA,0.0715307582260372,NA,0.261802575107296
"654",151502,"OUR HOSPICE OF SOUTH CENTRAL INDIANA INC","2626 E 17TH ST","COLUMBUS","IN",47201,"IN - Indianapolis",1089,72913,11870735.19,12379559.81,18831005.54,0.975,802,0.3069,0.2685,0.039,48,263,333,138,0.4277,0.8917,0.0731,81.41,458,631,1069,185,307,285,278,56,180,143,147,474,50,416,NA,NA,112,3,11,86,2,82,84,92,9,91,5,7,2,13,9,6,78,7,15,76,7,17,91,7,"mw",0,1,0,0,1,10900.5832782369,11367.8235169881,17292.0161065197,162.806840892571,169.785358029432,258.266777392235,0.630382438409075,0.658318818317721,0.126721763085399,0.305785123966942,0.241505968778696,66.9540863177227,1089,0.261707988980716,0.0514233241505969,0.255280073461892,0.165289256198347,0.131313131313131,0.134986225895317,0.420569329660239,0.579430670339761,0.169880624426079,0.281910009182736,0.6144,0.49951171875,0.43701171875,0.0634765625,NA,0.435261707988981,0.0459136822773186,0.382001836547291,NA,NA,0.102846648301194
"655",151503,"VISITING NURSE & HOSPICE HOME","5910 HOMESTEAD RD","FORT WAYNE","IN",46814,"IN - Fort Wayne",1055,48110,8386966.82,8993739.81,14984384.89,0.9539,432,0.3872,0.343,0.0441,77,343,244,67,0.5396,0.6693,0.0744,80.88,420,635,975,397,308,309,104,141,158,158,185,302,45,395,0,0,276,3,10,87,3,79,80,92,8,92,7,7,2,14,13,6,74,10,16,77,8,15,91,6,"mw",0,1,0,0,1,7949.73158293839,8524.87185781991,14203.2084265403,174.328971523592,186.941172521305,311.460920598628,0.559713787490679,1.60049885678653,0.0635071090047393,0.231279620853081,0.325118483412322,45.6018957345972,1055,0.292890995260664,0.133649289099526,0.0985781990521327,0.149763033175355,0.149763033175355,0.175355450236967,0.398104265402844,0.601895734597156,0.376303317535545,0.291943127962085,0.7743,0.500064574454346,0.442980756812605,0.0569546687330492,1018,0.286255924170616,0.042654028436019,0.374407582938389,0,0,0.261611374407583
"656",151504,"HOSPARUS SOUTHERN INDIANA","502 HAUSFELDT LANE","NEW ALBANY","IN",47150,"KY - Louisville",632,31270,5178307.13,5707334.77,8276024.05,0.9649,769,0.1995,0.2442,0.0374,39,224,150,52,0.214,0.6759,0.0973,80.37,269,363,597,113,165,189,136,45,78,90,94,307,NA,159,0,144,13,5,13,82,6,78,75,91,11,89,9,9,3,13,16,6,73,11,16,73,10,17,85,9,"mw",0,1,0,0,1,8193.52393987342,9030.59299050633,13094.9747626582,165.599844259674,182.517901183243,264.663385033578,0.625699864900707,1.24720179085385,0.0822784810126582,0.237341772151899,0.354430379746835,49.4778481012658,632,0.299050632911392,0.0712025316455696,0.215189873417722,0.123417721518987,0.142405063291139,0.14873417721519,0.425632911392405,0.574367088607595,0.17879746835443,0.261075949367089,0.4811,0.414674703803783,0.507586780295157,0.0777385159010601,NA,0.485759493670886,NA,0.251582278481013,0,0.227848101265823,0.0205696202531646
"657",151505,"VNA HOSPICE HOME CARE","2401 VALLEY DR","VALPARAISO","IN",46383,"IN - Gary",679,31068,5433274.05,5657918.78,9184977.73,0.9604,377,0.2901,0.3757,0.0361,32,243,140,51,0.4725,1.0648,0.0577,81.94,315,364,652,143,116,246,121,47,109,79,77,357,32,0,118,0,172,5,10,85,4,81,81,89,11,89,6,8,3,13,11,8,74,9,17,76,7,17,90,6,"mw",0,1,0,0,1,8001.8763622975,8332.72279823269,13527.2131516937,174.883289880263,182.114033088709,295.641101132999,0.59153916424357,1.02999871250161,0.0751104565537555,0.206185567010309,0.357879234167894,45.7555228276878,679,0.362297496318115,0.069219440353461,0.17820324005891,0.160530191458027,0.116347569955817,0.11340206185567,0.463917525773196,0.536082474226804,0.21060382916053,0.170839469808542,0.7019,0.413306738851688,0.5352614332526,0.0514318278957116,679,0.525773195876289,0.0471281296023564,0,0.173784977908689,0,0.253313696612666
"658",151507,"ST VINCENT HOSPICE - INDIANAPOLIS","8450 N PAYNE RD STE 100","INDIANAPOLIS","IN",46268,"IN - Indianapolis",786,30867,5913654.52,5877389.92,12671700.01,0.9545,714,0.2379,0.3484,0.0651,65,317,157,40,0.3682,0.969,0.0993,81.87,332,454,674,173,136,251,135,49,148,82,121,314,55,169,NA,0,238,6,17,77,5,77,74,87,12,88,8,12,2,15,14,11,71,13,16,68,10,22,82,13,"mw",0,1,0,0,1,7523.73348600509,7477.59531806616,16121.7557379135,191.585010529044,190.41014416691,410.525804580944,0.466682017040585,2.10580879256164,0.0508905852417303,0.199745547073791,0.403307888040712,39.2709923664122,786,0.319338422391858,0.0623409669211196,0.17175572519084,0.188295165394402,0.104325699745547,0.153944020356234,0.422391857506361,0.577608142493639,0.220101781170483,0.173027989821883,0.6514,0.365213386552042,0.534848019649985,0.0999385937979736,NA,0.399491094147583,0.0699745547073791,0.21501272264631,NA,0,0.302798982188295
"659",151510,"HOSPICE OF THE WABASH VALLEY INC","400 8TH AVE","TERRE HAUTE","IN",47804,"IN - Terre Haute",281,20270,3056682.86,3252616.12,4997295.26,0.992,12,0.21,0.2472,0.0376,22,74,94,36,0.2228,0.8545,0.0848,81.04,108,173,273,36,67,76,32,16,72,58,27,160,17,11,66,25,NA,5,10,85,3,82,74,91,10,90,8,15,3,10,11,6,71,12,17,75,10,15,88,9,"mw",0,1,0,0,1,10877.8749466192,11575.1463345196,17783.9688967972,150.798365071534,160.464534780464,246.536519980266,0.611667452284979,1.08534780463739,0.128113879003559,0.334519572953737,0.263345195729537,72.135231316726,281,0.270462633451957,0.0569395017793594,0.113879003558719,0.256227758007117,0.206405693950178,0.096085409252669,0.384341637010676,0.615658362989324,0.128113879003559,0.238434163701068,0.4948,0.424413904607922,0.499595796281326,0.0759902991107518,NA,0.569395017793594,0.0604982206405694,0.0391459074733096,0.234875444839858,0.0889679715302491,NA
"660",151511,"INDIANA UNIVERSITY HEALTH HOSPICE","950 NORTH MERIDIAN STREET, SUITE 700","INDIANAPOLIS","IN",46204,"IN - Indianapolis",975,47375,7880640.49,8133822.46,17619032.21,0.9761,0,0.0891,0.2425,0.0148,75,304,252,67,0.0767,0.6631,0.0417,78.48,445,530,888,253,150,431,55,55,151,136,147,749,NA,NA,29,177,NA,4,15,81,4,81,76,89,11,89,6,10,3,13,14,8,73,9,18,75,8,17,84,12,"mw",0,1,0,0,1,8082.7081948718,8342.38201025641,18070.8022666667,166.345973403694,171.690183852243,371.905693087071,0.447279986554948,1.58311345646438,0.0687179487179487,0.258461538461538,0.311794871794872,48.5897435897436,975,0.442051282051282,0.0564102564102564,0.0564102564102564,0.154871794871795,0.139487179487179,0.150769230769231,0.456410256410256,0.543589743589744,0.259487179487179,0.153846153846154,0.3464,0.257217090069284,0.700057736720554,0.0427251732101617,NA,0.768205128205128,NA,NA,0.0297435897435897,0.181538461538462,NA
"661",151514,"HEART TO HEART HOSPICE OF SOUTHWEST INDIANA LLC","3559 NEWTON STREET","JASPER","IN",47546,"IN - Evansville",615,39148,5729221.37,6414994.88,7111485.91,0.9914,13,0.3201,0.253,0.0311,38,198,185,77,0.3048,1.0544,0.0884,82.76,231,384,600,78,261,139,117,79,129,62,89,172,15,358,NA,68,0,5,13,82,4,78,78,91,9,91,8,10,3,14,12,6,76,8,16,77,8,15,85,11,"mw",0,1,0,0,1,9315.80710569106,10430.8859837398,11563.3917235772,146.347741136201,163.86520077654,181.656429702667,0.805629293583175,0.970675385715745,0.12520325203252,0.300813008130081,0.321951219512195,63.6552845528455,615,0.226016260162602,0.128455284552846,0.190243902439024,0.209756097560976,0.100813008130081,0.144715447154472,0.375609756097561,0.624390243902439,0.126829268292683,0.424390243902439,0.6042,0.529791459781529,0.418735518040384,0.0514730221780867,NA,0.279674796747967,0.024390243902439,0.582113821138211,NA,0.110569105691057,0
"662",151516,"ST VINCENT HOSPICE - ANDERSON","2015 JACKSON ST","ANDERSON","IN",46016,"IN - Indianapolis",376,17280,2984983.26,3040216.15,4547451.38,0.9769,0,0.1667,0.296,0.031,27,118,82,23,0.1595,0.6501,0.0597,82.53,160,216,359,59,61,137,55,29,55,35,65,206,19,72,NA,76,0,6,11,83,5,84,80,93,9,91,6,9,2,10,11,5,77,9,14,81,7,12,87,8,"mw",0,1,0,0,1,7938.78526595745,8085.68125,12094.2855851064,172.742086805556,175.938434606481,263.162695601852,0.656407954822378,1.5625,0.0611702127659574,0.218085106382979,0.313829787234043,45.9574468085106,376,0.36436170212766,0.0771276595744681,0.146276595744681,0.146276595744681,0.0930851063829787,0.172872340425532,0.425531914893617,0.574468085106383,0.156914893617021,0.162234042553191,0.4937,0.33765444601985,0.599554385254203,0.0627911687259469,NA,0.547872340425532,0.050531914893617,0.191489361702128,NA,0.202127659574468,0
"663",151518,"DEACONESS VNA","610 E WALNUT ST","EVANSVILLE","IN",47734,"IN - Evansville",670,16967,3293776.33,3624255.34,6756637.3,0.8985,143,0.226,0.4256,0.053,41,381,79,14,0.2667,1.0073,0.0678,78.23,320,350,643,185,170,223,28,41,124,120,134,246,NA,96,0,188,135,5,17,78,6,78,75,88,10,90,8,12,3,14,13,9,73,12,15,70,12,18,80,14,"mw",0,1,0,0,1,4916.08407462687,5409.33632835821,10084.5332835821,194.128386279248,213.6061377969,398.222272646903,0.487487515424278,2.41645547238758,0.0208955223880597,0.117910447761194,0.56865671641791,25.3238805970149,670,0.332835820895522,0.0611940298507463,0.0417910447761194,0.185074626865672,0.17910447761194,0.2,0.477611940298507,0.522388059701492,0.276119402985075,0.253731343283582,0.7046,0.320749361339767,0.604030655691172,0.0752199829690605,NA,0.367164179104478,NA,0.143283582089552,0,0.280597014925373,0.201492537313433
"664",151523,"ST FRANCIS HOSPICE","8414 FRANCISCAN LANE","INDIANAPOLIS","IN",46237,"IN - Indianapolis",566,24070,4032829.9,4001163.82,9277379.97,0.9829,0,0.1774,0.2866,0.0183,43,172,113,32,0.2461,0.6653,0.0352,81.22,244,322,545,172,129,209,NA,52,102,NA,151,357,14,125,12,0,58,5,17,78,3,78,78,90,10,90,7,9,3,15,13,7,75,9,16,76,7,17,84,13,"mw",0,1,0,0,1,7125.14116607774,7069.19402826855,16391.1306890459,167.545903614458,166.230320731201,385.433318238471,0.434694915271429,1.78645616950561,0.0565371024734982,0.199646643109541,0.303886925795053,42.5265017667844,NA,0.369257950530035,0.0918727915194346,NA,0.180212014134276,NA,0.26678445229682,0.431095406360424,0.568904593639576,0.303886925795053,0.22791519434629,0.4823,0.367820858386896,0.594235952726519,0.0379431888865851,566,0.630742049469965,0.0247349823321555,0.220848056537102,0.0212014134275618,0,0.102473498233216
"665",151524,"REID HEALTH","1100 REID PKWY STE 125","RICHMOND","IN",47374,"IN - Indianapolis",400,14544,2424775.39,2711314.56,3290893.26,0.9506,0,0.2232,0.2274,0.0331,11,186,58,23,0.166,0.5638,0.0637,79.11,202,198,380,55,99,135,21,16,79,45,104,210,0,0,46,144,0,2,13,85,3,82,79,90,11,89,6,8,2,12,13,8,77,9,14,78,7,15,86,11,"mw",0,1,0,0,1,6061.938475,6778.2864,8227.23315,166.719980060506,186.421518151815,226.271538778878,0.736813745821704,0.756325632563256,0.0575,0.145,0.465,36.36,400,0.3375,0.04,0.0525,0.1975,0.1125,0.26,0.505,0.495,0.1375,0.2475,0.4837,0.4614430432086,0.470126111225966,0.0684308455654331,400,0.525,0,0,0.115,0.36,0
"666",151526,"GOOD SAMARITAN HOSPICE","520 S 7TH ST","VINCENNES","IN",47591,"IN - Evansville",187,4688,884095.37,990802.05,1445603.06,0.9179,0,0.1553,0.2766,0.0558,NA,98,22,NA,0.1352,0.7146,0.0917,79.87,90,97,183,11,62,42,11,17,37,38,42,53,NA,41,NA,80,0,2,9,89,3,88,88,96,7,93,5,5,2,7,7,2,87,6,7,82,5,13,93,4,"mw",0,1,0,0,1,4727.78272727273,5298.40668449198,7730.49764705882,188.586896331058,211.348560153584,308.362427474403,0.611575469409978,NA,NA,0.117647058823529,0.524064171122995,25.0695187165775,187,0.224598930481283,0.0909090909090909,0.0588235294117647,0.197860962566845,0.203208556149733,0.224598930481283,0.481283422459893,0.518716577540107,0.0588235294117647,0.331550802139037,0.4877,0.318433463194587,0.567151937666598,0.114414599138815,NA,0.283422459893048,NA,0.219251336898396,NA,0.427807486631016,0
"667",151527,"GOSHEN HOME CARE AND HOSPICE","1721 S MAIN ST   PO BOX 723","GOSHEN","IN",46526,"IN - South Bend",340,17221,2795376.1,3008566.91,4821157.85,0.9778,221,0.1823,0.2989,0.0592,24,92,84,22,0.1942,0.682,0.0879,82.61,147,193,337,90,75,123,19,18,99,31,50,171,NA,101,0,63,0,4,8,88,4,84,84,93,7,93,5,8,2,11,8,5,79,6,15,81,7,12,90,6,"mw",0,1,0,0,1,8221.69441176471,8848.72620588235,14179.8760294118,162.323680390221,174.703380175367,279.958065733697,0.579814265985919,1.39364729109808,0.0647058823529412,0.247058823529412,0.270588235294118,50.65,340,0.361764705882353,0.0529411764705882,0.0558823529411765,0.291176470588235,0.0911764705882353,0.147058823529412,0.432352941176471,0.567647058823529,0.264705882352941,0.220588235294118,0.5404,0.337342709104367,0.553108808290155,0.109548482605477,NA,0.502941176470588,NA,0.297058823529412,0,0.185294117647059,0
"668",151529,"SCHNECK MEDICAL CENTER HOSPICE","411 W TIPTON ST  PO BOX 2349","SEYMOUR","IN",47274,"IN - Indianapolis",184,8531,1313293.21,1469184.28,3370066.06,0.9807,144,0.1766,0.2809,0.0209,11,59,44,14,0.2414,0.7444,0.0364,80.35,66,118,179,41,48,66,22,11,22,32,31,110,0,42,NA,30,0,5,8,87,6,84,81,94,11,89,5,10,3,11,9,3,78,8,14,83,6,11,85,9,"mw",0,1,0,0,1,7137.46309782609,7984.69717391304,18315.5764130435,153.943642011487,172.217123432188,395.037634509436,0.389693610338309,1.28941507443442,0.0760869565217391,0.239130434782609,0.320652173913043,46.3641304347826,184,0.358695652173913,0.0597826086956522,0.119565217391304,0.119565217391304,0.173913043478261,0.168478260869565,0.358695652173913,0.641304347826087,0.222826086956522,0.260869565217391,0.4784,0.369147157190635,0.587165551839465,0.0436872909698997,NA,0.597826086956522,0,0.228260869565217,NA,0.16304347826087,0
"669",151531,"DEARBORN COUNTY HOSPITAL HOME HEALTH & HOSPICE","370 BIELBY RD","LAWRENCEBURG","IN",47025,"OH - Cincinnati",128,4573,817393.88,860970.54,926513.95,0.956,0,0.0237,0.0756,0.0071,11,49,22,NA,0.0237,0.1079,0.0149,78.91,60,68,127,25,16,52,NA,NA,20,26,20,87,0,0,NA,39,NA,3,11,86,2,82,84,92,9,91,5,10,1,13,6,7,83,6,11,80,6,14,86,12,"mw",0,1,0,0,1,6385.8896875,6726.33234375,7238.390234375,178.743468182812,188.272586923245,202.605280997157,0.882225119222436,2.40542313579707,NA,0.171875,0.3828125,35.7265625,NA,0.40625,NA,NA,0.15625,0.203125,0.15625,0.46875,0.53125,0.1953125,0.125,0.1064,0.222744360902256,0.710526315789474,0.0667293233082707,NA,0.6796875,0,0,NA,0.3046875,NA
"670",151532,"HOSPICE FRANCISCAN COMMUNITIES","203 FRANCISCAN DR","CROWN POINT","IN",46307,"IN - Gary",329,6755,1775217.26,1840927.2,2480577.44,0.799,0,1.0802,1.1709,0.0298,25,177,32,NA,2.5251,2.7504,0.0525,82.37,139,190,299,61,71,99,52,29,48,45,56,70,NA,54,0,0,204,4,15,81,6,78,80,90,8,92,7,13,2,15,7,8,80,8,12,87,8,5,83,11,"mw",0,1,0,0,1,5395.79714285714,5595.52340425532,7539.74905775076,262.800482605477,272.528082901554,367.220938564027,0.715646781017246,3.70096225018505,NA,0.0972644376899696,0.537993920972644,20.531914893617,329,0.300911854103343,0.088145896656535,0.158054711246201,0.145896656534954,0.13677811550152,0.170212765957447,0.422492401215805,0.577507598784195,0.185410334346505,0.21580547112462,2.2809,0.473584988381779,0.513349993423649,0.0130650181945723,NA,0.212765957446809,NA,0.164133738601824,0,0,0.620060790273556
"671",151537,"ASERACARE HOSPICE","8910 PURDUE ROAD, SUITE 690","INDIANAPOLIS","IN",46268,"IN - Indianapolis",267,21634,3278938.37,3472956.3,4686355.82,0.9993,0,0.2268,0.2746,0.0653,32,47,114,37,0.2398,0.6058,0.1067,84.48,94,173,247,47,137,37,122,15,15,20,58,45,NA,219,NA,0,0,3,18,79,6,71,74,90,8,92,12,12,2,17,14,8,67,10,23,66,19,15,84,10,"mw",0,1,0,0,1,12280.6680524345,13007.3269662921,17551.8944569288,151.564129148562,160.532324119442,216.619941758343,0.69967763779405,1.4791531848017,0.138576779026217,0.426966292134831,0.176029962546816,81.0262172284644,267,0.138576779026217,0.0561797752808989,0.456928838951311,0.0561797752808989,0.0749063670411985,0.217228464419476,0.352059925093633,0.647940074906367,0.176029962546816,0.51310861423221,0.5667,0.400211752249868,0.484559731780483,0.115228515969649,NA,0.168539325842697,NA,0.820224719101124,NA,0,0
"672",151544,"HARBOR LIGHT HOSPICE","1229 ARROWHEAD COURT","CROWN POINT","IN",46307,"IN - Gary",1123,91152,13838078.69,14423242.58,23154485.64,0.9966,NA,0.2865,0.3593,0.0678,62,329,401,196,0.3023,1.4893,0.4259,83.75,399,724,956,202,439,196,377,74,228,110,138,277,189,556,0,101,0,3,14,83,4,81,80,91,9,91,7,10,2,12,10,7,72,9,19,76,8,16,85,11,"mw",0,1,0,0,1,12322.4209171861,12843.4929474622,20618.4199821906,151.813220664385,158.232870150957,254.020598999473,0.597641377362076,0.680182552220467,0.17453250222618,0.357079252003562,0.292965271593945,81.1682991985752,1123,0.17453250222618,0.0658949243098842,0.335707925200356,0.203027604630454,0.0979519145146928,0.122885129118433,0.355298308103295,0.644701691896705,0.179875333926981,0.390917186108638,0.7136,0.401485426008969,0.5035033632287,0.0950112107623318,1123,0.246660730186999,0.168299198575245,0.495102404274265,0,0.0899376669634906,0
"673",151547,"HANCOCK REGIONAL HOSPICE","801 N STATE STREET","GREENFIELD","IN",46140,"IN - Indianapolis",212,6781,1329604.28,1337597.7,2211476.02,0.8959,0,0.1586,0.3237,0.0327,18,93,33,NA,0.1081,0.7372,0.0531,81.23,91,121,210,54,33,76,14,13,33,36,40,124,0,NA,0,87,0,2,8,90,1,88,88,94,7,93,4,7,2,8,5,4,85,6,9,79,7,14,92,7,"mw",0,1,0,0,1,6271.71830188679,6309.42311320755,10431.4906603774,196.077905913582,197.256702551246,326.128302610234,0.6012293454577,2.65447574104114,NA,0.155660377358491,0.438679245283019,31.9858490566038,212,0.358490566037736,0.0613207547169811,0.0660377358490566,0.155660377358491,0.169811320754717,0.188679245283019,0.429245283018868,0.570754716981132,0.254716981132075,0.155660377358491,0.515,0.307961165048544,0.628543689320388,0.063495145631068,NA,0.584905660377358,0,NA,0,0.410377358490566,0
"674",151551,"MARGARET MARY HEALTH HOSPICE","108 N ELM STREET","BATESVILLE","IN",47006,"OH - Cincinnati",203,10852,1597180.1,1770985.19,2756066.18,0.9978,0,0.0486,0.0784,0.0089,15,50,51,17,0.0484,0.1334,0.015,82.19,77,126,200,44,50,69,NA,NA,46,26,38,118,0,83,0,NA,0,4,13,83,2,87,85,94,11,89,5,6,1,8,9,5,73,6,21,75,11,14,90,8,"mw",0,1,0,0,1,7867.88226600985,8724.06497536946,13576.6806896552,147.178409509768,163.194359565057,253.96850165868,0.579514422255274,1.38223368964246,0.083743842364532,0.251231527093596,0.246305418719212,53.4581280788177,NA,0.339901477832512,NA,NA,0.226600985221675,0.12807881773399,0.187192118226601,0.379310344827586,0.620689655172414,0.216748768472906,0.246305418719212,0.1359,0.357615894039735,0.576894775570272,0.0654893303899926,NA,0.58128078817734,0,0.408866995073892,0,NA,0
"675",151552,"PARKVIEW HOME HEALTH AND HOSPICE","1900 CAREW ST STE 6","FORT WAYNE","IN",46805,"IN - Fort Wayne",1066,34613,6717010.59,7233154.7,14685803.5,0.9173,570,0.2335,0.3067,0.0476,61,531,160,49,0.289,0.7449,0.1151,79.98,492,574,997,429,231,339,54,102,173,137,261,384,NA,131,49,498,NA,5,13,82,4,80,78,90,11,89,7,9,2,13,13,8,77,8,15,74,9,17,86,10,"mw",0,1,0,0,1,6301.13563789869,6785.32335834897,13776.5511257036,194.060341201283,208.972198306994,424.285774131107,0.457381211045075,1.7623436281166,0.0459662288930582,0.150093808630394,0.49812382739212,32.4699812382739,1066,0.318011257035647,0.0956848030018762,0.050656660412758,0.162288930581614,0.128517823639775,0.24484052532833,0.461538461538462,0.538461538461538,0.402439024390244,0.216697936210131,0.5878,0.397243960530793,0.5217761143246,0.080979925144607,NA,0.360225140712946,NA,0.122889305816135,0.0459662288930582,0.467166979362101,NA
